command: beta0  module: control
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:     -0.03365814359
parameter: px   double value:     -0.03940311823
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:    -0.000663118239
parameter: pt   double value:                  0
parameter: dx   double value:       0.2503138818
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:     -0.02164613417
parameter: px   double value:     -0.02534082671
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -0.0002742656055
parameter: pt   double value:                  0
parameter: dx   double value:       0.2383018664
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        2.298262133
parameter: alfy   double value:      -0.2143299647
parameter: muy   double value:       0.1516301808
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        11.39853893
parameter: alfy   double value:       -2.046329965
parameter: muy   double value:      0.05962914748
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        10.02740302
parameter: alfy   double value:       -1.677476211
parameter: muy   double value:      0.06379290796
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        9.066296043
parameter: alfy   double value:       -1.427910401
parameter: muy   double value:      0.06729431128
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        9.066296043
parameter: alfy   double value:       -1.427910401
parameter: muy   double value:      0.06729431128
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        9.066296043
parameter: alfy   double value:       -1.427910401
parameter: muy   double value:      0.06729431128
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        9.066296043
parameter: alfy   double value:       -1.427910401
parameter: muy   double value:      0.06729431128
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        9.066296043
parameter: alfy   double value:       -1.427910401
parameter: muy   double value:      0.06729431128
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        9.066296043
parameter: alfy   double value:       -1.427910401
parameter: muy   double value:      0.06729431128
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      0.05440481193
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:       0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.154194524
parameter: alfx   double value:       -7.314502886
parameter: mux   double value:        1.055415754
parameter: bety   double value:        52954.75317
parameter: alfy   double value:       -107802.4529
parameter: muy   double value:      0.05583177578
parameter: x   double value:      0.00010010987
parameter: px   double value:     0.005000411896
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -8.306621731e-06
parameter: pt   double value:                  0
parameter: dx   double value:       0.2301434783
parameter: dpx   double value:       0.8396533141
parameter: dy   double value:       -20.48665776
parameter: dpy   double value:       -41.70567213
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.105793349
parameter: alfx   double value:      -0.6287861854
parameter: mux   double value:       0.2156778115
parameter: bety   double value:        3.612689191
parameter: alfy   double value:      -0.2855513108
parameter: muy   double value:       0.1126237284
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2222858458
parameter: dpx   double value:                  0
parameter: dy   double value:      -0.1632144358
parameter: dpy   double value:                  0
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:       0.8776412172
parameter: alfx   double value:        1.000033912
parameter: mux   double value:       0.6173696692
parameter: bety   double value:        2249.895863
parameter: alfy   double value:       -3769.080933
parameter: muy   double value:      0.06080729354
parameter: x   double value:     -0.00210422478
parameter: px   double value:    0.0009779464438
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -6.237981316e-06
parameter: pt   double value:                  0
parameter: dx   double value:       -0.165656577
parameter: dpx   double value:       0.1717520834
parameter: dy   double value:       -4.231137505
parameter: dpy   double value:       -7.088194952
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:         2.05794192
parameter: alfx   double value:      -0.5998351783
parameter: mux   double value:       0.2169303331
parameter: bety   double value:        3.722907619
parameter: alfy   double value:      -0.3512567439
parameter: muy   double value:       0.1119084675
parameter: x   double value:    -0.005621485896
parameter: px   double value:    -0.006571621523
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.849751935e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2187263442
parameter: dpx   double value:    -0.004160410424
parameter: dy   double value:      -0.1658964105
parameter: dpy   double value:    -0.003144213877
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.038671552
parameter: alfx   double value:      -0.6074000935
parameter: mux   double value:       0.2192903199
parameter: bety   double value:        3.810595033
parameter: alfy   double value:      -0.3676162382
parameter: muy   double value:       0.1105769267
parameter: x   double value:    -0.005621485896
parameter: px   double value:    -0.006571621523
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.849751935e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2156905534
parameter: dpx   double value:    -0.005534773481
parameter: dy   double value:      -0.1682270323
parameter: dpy   double value:    -0.004234768365
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        2.085640499
parameter: alfx   double value:      -0.6357992053
parameter: mux   double value:       0.2180258271
parameter: bety   double value:        3.698039754
parameter: alfy   double value:      -0.3001743942
parameter: muy   double value:       0.1112757038
parameter: x   double value:    -0.005630121624
parameter: px   double value:    -0.006591104688
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.855436985e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.2192230781
parameter: dpx   double value:     -0.00140991579
parameter: dy   double value:      -0.1655246255
parameter: dpy   double value:    -0.001063576887
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
command: beta0  module: control
parameter: betx   double value:        1.659707546
parameter: alfx   double value:      -0.3992746983
parameter: mux   double value:       0.2316803175
parameter: bety   double value:        4.935357104
parameter: alfy   double value:       -1.100548267
parameter: muy   double value:       0.1049662583
parameter: x   double value:     -0.00554407589
parameter: px   double value:    -0.006397135874
parameter: y   double value:                  0
parameter: py   double value:                  0
parameter: t   double value:   -1.799403079e-05
parameter: pt   double value:                  0
parameter: dx   double value:       0.1846907303
parameter: dpx   double value:     -0.04121004439
parameter: dy   double value:      -0.1931658348
parameter: dpy   double value:     -0.03390890553
parameter: wx   double value:                  0
parameter: phix   double value:                  0
parameter: dmux   double value:                  0
parameter: wy   double value:                  0
parameter: phiy   double value:                  0
parameter: dmuy   double value:                  0
parameter: ddx   double value:                  0
parameter: ddpx   double value:                  0
parameter: ddy   double value:                  0
parameter: ddpy   double value:                  0
parameter: r11   double value:                 -0
parameter: r12   double value:                 -0
parameter: r21   double value:                 -0
parameter: r22   double value:                 -0
parameter: energy   double value:             0.5095
